PROJECT_NAME,DATA_DESCRIPTION,KEYWORD,KEYWORD2,LANGUAGE,INSTITUTION,INSTITUTION2,SCIENTIFIC_FIELD,SCIENTIFIC_FIELD2,PROJECT_COUNTRY,PROJECT_PROVINCE,PROJECT_AREA,PROJECT_CODE,FILE_CREATOR_NAME,FILE_CREATOR_FIRST_NAME,FILE_CREATOR_MAIL,CREATION_DATE,REFERENT_NAME,REFERENT_FIRST_NAME,REFERENT_MAIL,REFERENT_NAME2,REFERENT_FIRST_NAME2,REFERENT_MAIL2,SAMPLING_POINT-NAME,SAMPLING_POINT-COORDINATE_SYSTEM,SAMPLING_POINT-ABBREVIATION,SAMPLING_POINT-LONGITUDE,SAMPLING_POINT-LATITUDE,SAMPLING_POINT-ELEVATION,SAMPLING_POINT-DESCRIPTION,COORDINATE_SYSTEM_NAD,X_NAD,Y_NAD,Z_NAD,FILE_CREATOR_DISPLAY_NAME,TITLE,SAMPLE_NAME,SAMPLE_NAME_ORANO,SAMPLE_NAME_GEORESSOURCES,SAMPLE_TYPE,SAMPLING_DATE,HOLEID,HOLEID_LATITUDE,HOLEID_LONGITUDE,HOLEID_ELEVATION,HOLEID_X_NAD,HOLEID_Y_NAD,HOLEID_Z_NAD,SAMPLE_DEPTH_FROM,SAMPLE_DEPTH_TO,LITHOLOGY_ORANO,FORMATION_ORANO,LITHOLOGY,LITHOLOGY_2,LITHOLOGY_3,TEXTURE_STRUCTURE,TEXTURE_STRUCTURE_2,ORE_TYPE,ORE_TYPE_2,ORE_TYPE_3,HOST_AGE,MAIN_EVENT_AGE,ALTERATION_DEGREE,PICTURE,PICTURE2,PICTURE3,SAMPLE_LOCATION_BUILDING,STORAGE_ACCESS_REFERENT,SAMPLE_LOCATION_ROOM,SAMPLE_LOCATION_SHELF,SAMPLE_LOCATION_BOX,SAMPLE_LOCATION_BOX_TYPE,SAFETY_CONSTRAINTS,METHODOLOGY-SAMPLING,METHODOLOGY-SAMPLE_CONDITIONNING,METHODOLOGY-ANALYSIS,METHODOLOGY-SAMPLE,MEASUREMENT-ABBREV,MEASUREMENT-NATURE,MEASUREMENT-UNIT,ANALYSIS_LABORATORY,ANALYSIS_ABBREV,Vp_short_axis,Vp_long_axis,Vs_short_axis,Vs_long_axis,Vp_short_axis_sature,Vp_long_axis_sature,Vs_short_axis_sature,Vs_long_axis_sature,Absolute_solid_density,Bulk_density,Permeability,Magnetic_susceptibility,Resistivity_DC,Resistivity_AC_1hz,Resistivity_AC_10Khz,Thermic_conductivity,Poisson_ratio,Young_modulus,Graphite_prop_Imagery,Porosity_H2O,Porosity_He,Porosity_Hg,Kv,Estimated_qtz_fraction_paleo_brine_mix
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--180-180-25,WGS84 Greenwich,,-104.6426778,58.03887166,310.6458122,,NAD83_UTMZ13N,521098.9221,6433092.765,310.6458122,,Database_Petro_Orano_WCL,WC-558_1MAS_08,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,180,180.25,SSt,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.477,,0.01051,2178.377,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--200-200-2,WGS84 Greenwich,,-104.6426617,58.03882648,291.3121723,,NAD83_UTMZ13N,521099.8959,6433087.74,291.3121723,,Database_Petro_Orano_WCL,WC-558_1MAS_09,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,200,200.2,SSt,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.485,,0.01008,3581.535,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--220-220-15,WGS84 Greenwich,,-104.6426498,58.03878231,271.938774,,NAD83_UTMZ13N,521100.6227,6433082.826,271.938774,,Database_Petro_Orano_WCL,WC-558_1MAS_10,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,220,220.15,SSt,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.468,,0.00878,3177.51,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--239-7-239-85,WGS84 Greenwich,,-104.6426382,58.0387388,252.8559768,,NAD83_UTMZ13N,521101.3385,6433077.986,252.8559768,,Database_Petro_Orano_WCL,WC-558_1MAS_11,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,239.7,239.85,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.47,,0.01002,1750.376,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--260-260-15,WGS84 Greenwich,,-104.6426311,58.03869313,233.2093351,,NAD83_UTMZ13N,521101.7843,6433072.903,233.2093351,,Database_Petro_Orano_WCL,WC-558_1MAS_12,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,260,260.15,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.458,,0.00973,1327.58,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--279-85-279-95,WGS84 Greenwich,,-104.6426275,58.03864789,214.0099496,,NAD83_UTMZ13N,521102.0229,6433067.868,214.0099496,,Database_Petro_Orano_WCL,WC-558_1MAS_13,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,279.85,279.95,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.47,,0.02863,1053.978,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--300-300-2,WGS84 Greenwich,,-104.6426236,58.03860203,194.5192113,,NAD83_UTMZ13N,521102.2755,6433062.763,194.5192113,,Database_Petro_Orano_WCL,WC-558_1MAS_14,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,300,300.2,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.436,,0.01582,1157.153,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--320-15-320-25,WGS84 Greenwich,,-104.6426164,58.03855705,175.0057638,,NAD83_UTMZ13N,521102.7285,6433057.758,175.0057638,,Database_Petro_Orano_WCL,WC-558_1MAS_15,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,320.15,320.25,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.442,,0.0074,1995.218,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--340-340-2,WGS84 Greenwich,,-104.6426093,58.03851276,155.7828391,,NAD83_UTMZ13N,521103.1749,6433052.829,155.7828391,,Database_Petro_Orano_WCL,WC-558_1MAS_16,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,340,340.2,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.46,,0.00701,1948.009,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--359-85-360,WGS84 Greenwich,,-104.6426062,58.03846773,136.5786168,,NAD83_UTMZ13N,521103.3831,6433047.817,136.5786168,,Database_Petro_Orano_WCL,WC-558_1MAS_17,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,359.85,360,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.476,,0.00751,1035.351,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--380-1-380-25,WGS84 Greenwich,,-104.6426073,58.03842106,117.0067775,,NAD83_UTMZ13N,521103.3489,6433042.621,117.0067775,,Database_Petro_Orano_WCL,WC-558_1MAS_18,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,380.1,380.25,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.441,,0.01476,1108.998,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--398-8-399,WGS84 Greenwich,,-104.6426082,58.03837797,98.93302961,,NAD83_UTMZ13N,521103.3173,6433037.823,98.93302961,,Database_Petro_Orano_WCL,WC-558_1MAS_19,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,398.8,399,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.548,,0.16462,3560.555,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--420-3-420-5,WGS84 Greenwich,,-104.6426073,58.03832792,78.16760004,,NAD83_UTMZ13N,521103.4011,6433032.251,78.16760004,,Database_Petro_Orano_WCL,WC-558_1MAS_20,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,420.3,420.5,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.549,,0.01195,2861.527,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--441-3-441-5,WGS84 Greenwich,,-104.6426062,58.03827898,57.88695711,,NAD83_UTMZ13N,521103.4984,6433026.803,57.88695711,,Database_Petro_Orano_WCL,WC-558_1MAS_21,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,441.3,441.5,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.549,,0.01977,6286.579,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--459-8-460,WGS84 Greenwich,,-104.6426069,58.03823574,40.02476844,,NAD83_UTMZ13N,521103.4817,6433021.989,40.02476844,,Database_Petro_Orano_WCL,WC-558_1MAS_22,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,459.8,460,SSt,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.494,,0.03017,1295.142,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--480-1-480-25,WGS84 Greenwich,,-104.6426105,58.0381881,20.43122261,,NAD83_UTMZ13N,521103.2986,6433016.683,20.43122261,,Database_Petro_Orano_WCL,WC-558_1MAS_23,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,480.1,480.25,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.528,,0.0188,560.51,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--500-15-500-3,WGS84 Greenwich,,-104.642614,58.03814103,1.078976604,,NAD83_UTMZ13N,521103.1177,6433011.442,1.078976604,,Database_Petro_Orano_WCL,WC-558_1MAS_24,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,500.15,500.3,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.575,,0.02696,411.541,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--520-520-2,WGS84 Greenwich,,-104.6426185,58.03809475,-18.08858446,,NAD83_UTMZ13N,521102.8777,6433006.288,-18.08858446,,Database_Petro_Orano_WCL,WC-558_1MAS_25,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,520,520.2,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.655,,0.09241,66106.72,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--539-15-539-3,WGS84 Greenwich,,-104.6426231,58.03805015,-36.58173173,,NAD83_UTMZ13N,521102.635,6433001.321,-36.58173173,,Database_Petro_Orano_WCL,WC-558_1MAS_26,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,539.15,539.3,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.645,,0.09055,81642.02,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--542-3-542-5,WGS84 Greenwich,,-104.6426238,58.03804281,-39.62368545,,NAD83_UTMZ13N,521102.5951,6433000.504,-39.62368545,,Database_Petro_Orano_WCL,WC-558_1MAS_27,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,542.3,542.5,Bxfault,,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.511,,0.09838,223.753,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--550-550-2,WGS84 Greenwich,,-104.6426256,58.03802488,-47.05957235,,NAD83_UTMZ13N,521102.4975,6432998.507,-47.05957235,,Database_Petro_Orano_WCL,WC-558_1MAS_28,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,550,550.2,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.632,,0.05345,42104.64,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--570-1-570-2,WGS84 Greenwich,,-104.6426304,58.03797807,-66.47013423,,NAD83_UTMZ13N,521102.2428,6432993.294,-66.47013423,,Database_Petro_Orano_WCL,WC-558_1MAS_29,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,570.1,570.2,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.638,,0.07518,27800.59,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-558--589-9-590-1,WGS84 Greenwich,,-104.6426351,58.03793196,-85.59098624,,NAD83_UTMZ13N,521101.9919,6432988.159,-85.59098624,,Database_Petro_Orano_WCL,WC-558_1MAS_30,,,1MAS,,WC____558___,58.03928704,-104.6427791,484.461,521092.694,6433138.979,484.461,589.9,590.1,GnGran,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.645,,0.07794,47403.98,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--20-35-44701,WGS84 Greenwich,,-104.5201437,58.08289793,432.9975482,,NAD83_UTMZ13N,528299.0393,6438039.162,432.9975482,,Database_Petro_Orano_WCL,WC-559A_1MAS_01,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,20.35,20.5,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.391,,0.01558,691.066,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--40-40-2,WGS84 Greenwich,,-104.5201795,58.08293843,414.0255584,,NAD83_UTMZ13N,528296.8974,6438043.656,414.0255584,,Database_Petro_Orano_WCL,WC-559A_1MAS_02,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,40,40.2,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.389,,0.0153,1204.895,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--60-60-2,WGS84 Greenwich,,-104.5202223,58.08296575,394.4201349,,NAD83_UTMZ13N,528294.3504,6438046.68,394.4201349,,Database_Petro_Orano_WCL,WC-559A_1MAS_03,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,60,60.2,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.44,,0.01745,1402.822,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--80-80-15,WGS84 Greenwich,,-104.5202638,58.08299324,374.807934,,NAD83_UTMZ13N,528291.882,6438049.723,374.807934,,Database_Petro_Orano_WCL,WC-559A_1MAS_04,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,80,80.15,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.448,,0.01919,1554.199,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--100-3-100-5,WGS84 Greenwich,,-104.5203053,58.08302123,354.8985478,,NAD83_UTMZ13N,528289.4144,6438052.822,354.8985478,,Database_Petro_Orano_WCL,WC-559A_1MAS_05,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,100.3,100.5,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.47,,0.02004,2539.655,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--120-3-120-5,WGS84 Greenwich,,-104.5203528,58.08304796,335.3212,,NAD83_UTMZ13N,528286.5881,6438055.778,335.3212,,Database_Petro_Orano_WCL,WC-559A_1MAS_06,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,120.3,120.5,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.401,,0.02841,1201.806,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--139-9-140-1,WGS84 Greenwich,,-104.5203928,58.08307696,316.1353992,,NAD83_UTMZ13N,528284.2063,6438058.99,316.1353992,,Database_Petro_Orano_WCL,WC-559A_1MAS_07,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,139.9,140.1,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.434,,0.0253,1484.026,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--158-9-159-1,WGS84 Greenwich,,-104.5204296,58.08310592,297.5369188,,NAD83_UTMZ13N,528282.016,6438062.199,297.5369188,,Database_Petro_Orano_WCL,WC-559A_1MAS_08,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,158.9,159.1,SStGrit,MFc,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.431,,0.01994,1226.56,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--180-180-15,WGS84 Greenwich,,-104.5204704,58.08313809,276.8828169,,NAD83_UTMZ13N,528279.5837,6438065.763,276.8828169,,Database_Petro_Orano_WCL,WC-559A_1MAS_09,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,180,180.15,SStGrit,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.459,,0.01529,1853.187,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--200-200-15,WGS84 Greenwich,,-104.5205085,58.08316879,257.3054691,,NAD83_UTMZ13N,528277.3131,6438069.165,257.3054691,,Database_Petro_Orano_WCL,WC-559A_1MAS_10,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,200,200.15,SStGrit,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.414,,0.02818,1140.215,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--220-5-220-65,WGS84 Greenwich,,-104.5205475,58.08320026,237.2386877,,NAD83_UTMZ13N,528274.9863,6438072.652,237.2386877,,Database_Petro_Orano_WCL,WC-559A_1MAS_11,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,220.5,220.65,SStGrit,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.447,,0.05049,1324.572,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-559A--240-240-2,WGS84 Greenwich,,-104.5205833,58.08323027,218.1434565,,NAD83_UTMZ13N,528272.854,6438075.979,218.1434565,,Database_Petro_Orano_WCL,WC-559A_1MAS_12,,,1MAS,,WC____559A__,58.08284816,-104.5201103,452.479,528301.051,6438033.635,452.479,240,240.2,SStGrit,MFb,,,,,,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,2.388,,0.02151,945.652,,,,,,,,,,,
